SurfacePositionX,SurfacePositionY,SurfacePositionZ,HitPositionX,HitPositionY,HitPositionZ,PointOfClosestApproachX,PointOfClosestApproachY,PointOfClosestApproachZ,HitDirectionX,HitDirectionY,HitDirectionZ,eventID,volumeID
0,1884.2,3433.48,1448.26,1896.54,3426.6,1448.26,1896.54,3426.6,0.130477,0.482603,0.866066,67,163
0,1914.1,3433.48,1450.17,1903.62,3439.32,1450.17,1903.62,3439.32,0.130463,0.482633,0.866051,67,163
9.09495e-13,1899.15,3459.37,1452.19,1911.09,3452.72,1452.19,1911.09,3452.72,0.130429,0.482632,0.866057,67,163
9.09495e-13,1929.05,3459.37,1453.85,1917.21,3463.71,1454.1,1918.17,3465.43,0.130436,0.482604,0.866071,67,163
0,1914.1,3485.26,1456.12,1925.64,3478.83,1456.12,1925.64,3478.83,0.130442,0.482588,0.866079,67,163
0,1944,3485.26,1458.04,1932.73,3491.55,1458.04,1932.73,3491.55,0.13045,0.482623,0.866059,67,163
0,3319.9,6000,1834.77,3329.14,5999.08,1834.29,3327.34,5995.85,0.130446,0.482504,0.866125,67,166
-9.09495e-13,3334.85,6025.89,1838.22,3341.89,6021.97,1838.22,3341.89,6021.97,0.130436,0.482513,0.866122,67,166
0,3349.8,6051.79,1842.15,3356.44,6048.09,1842.15,3356.44,6048.09,0.130426,0.482528,0.866115,67,166
-9.09495e-13,3364.75,6077.68,1846.09,3370.99,6074.21,1846.09,3370.99,6074.21,0.130368,0.482508,0.866135,67,166
0,3559.1,6407.58,1895.9,3555.37,6405.17,1896.41,3557.28,6408.6,0.130347,0.482536,0.866123,67,166
0,3574.05,6433.48,1900.59,3572.75,6436.36,1900.34,3571.83,6434.71,0.130328,0.482537,0.866125,67,166
0,3589,6459.37,1904.29,3586.43,6460.92,1904.27,3586.38,6460.83,0.130341,0.482529,0.866127,67,166
-9.09495e-13,3603.95,6485.26,1908.2,3600.93,6486.95,1908.2,3600.93,6486.95,0.130333,0.482512,0.866138,67,166
0,0,0,1133.03,0.59199,-0.121277,1133.03,0.591991,-0.121274,0.119704,0.199246,0.972611,68,4
4.54747e-13,14.95,25.8942,1136.66,6.62893,29.3494,1136.45,6.28475,27.669,0.119712,0.199217,0.972616,68,4
-4.54747e-13,0,51.7883,1139.68,11.6588,53.9062,1139.15,10.773,49.5817,0.11974,0.199215,0.972613,68,4
0,14.95,77.6825,1142.57,16.4652,77.3721,1142.57,16.4652,77.3721,0.119752,0.199221,0.97261,68,4
-4.54747e-13,89.7,407.582,1183.36,84.3243,408.684,1183.36,84.3243,408.684,0.119749,0.199219,0.972611,68,4
-4.54747e-13,74.75,433.477,1186.06,88.8126,430.596,1186.06,88.8126,430.596,0.119734,0.199242,0.972608,68,4
-4.54747e-13,89.7,459.371,1189.45,94.4508,458.121,1189.48,94.5053,458.387,0.119766,0.199205,0.972612,68,4
4.54747e-13,104.65,485.265,1192.9,100.198,486.177,1192.9,100.198,486.177,0.119744,0.199252,0.972605,68,4
-4.54747e-13,627.9,3000,1502.68,617.447,3004.27,1502.43,617.028,3002.23,0.119663,0.199687,0.972525,68,9
4.54747e-13,612.95,3025.89,1505.12,621.524,3024.14,1505.12,621.524,3024.14,0.119398,0.199548,0.972587,68,9
-4.54747e-13,627.9,3051.79,1508.54,627.226,3051.93,1508.54,627.226,3051.93,0.119413,0.199556,0.972583,68,9
4.54747e-13,642.85,3077.68,1511.54,632.237,3076.35,1511.95,632.928,3079.72,0.119382,0.19959,0.97258,68,9
-4.54747e-13,687.7,3407.58,1551.9,699.703,3405.12,1551.9,699.703,3405.12,0.119394,0.199584,0.97258,68,9
-4.54747e-13,702.65,3433.48,1555.31,705.406,3432.91,1555.31,705.406,3432.91,0.119369,0.199573,0.972585,68,9
-4.54747e-13,717.6,3459.37,1558.72,711.108,3460.7,1558.72,711.108,3460.7,0.119389,0.199536,0.97259,68,9
4.54747e-13,702.65,3485.26,1561.41,715.602,3482.61,1561.41,715.602,3482.61,0.119395,0.19952,0.972593,68,9
-4.54747e-13,-284.05,-329.9,-486.957,-280.508,-321.013,-486.447,-286.543,-327.624,-0.0568792,0.673163,0.737303,69,120
0,0,0,-511.241,6.85943,-6.26269,-511.241,6.85944,-6.26268,-0.056891,0.673161,0.737305,69,120
0,29.9,0,-512.42,20.8053,9.01183,-512.39,20.4527,8.62567,-0.056924,0.673171,0.737292,69,120
0,44.85,25.8942,-514.055,40.1433,30.1916,-514.055,40.1433,30.1916,-0.0569071,0.673176,0.737289,69,120
-4.54747e-13,59.8,51.7883,-515.487,57.0853,48.7475,-515.719,59.8336,51.7576,-0.0569037,0.673166,0.737299,69,120
-4.54747e-13,74.75,77.6825,-517.335,78.955,72.7003,-517.383,79.524,73.3236,-0.0568922,0.673177,0.73729,69,120
-4.54747e-13,2377.55,2592.42,-709.944,2382.22,2594.38,-709.684,2379.12,2590.98,-0.0563414,0.67346,0.737073,69,121
0,2392.5,2618.31,-711.127,2396.36,2609.86,-711.332,2398.81,2612.54,-0.0563244,0.673461,0.737074,69,121
0,2422.4,2618.31,-712.47,2412.42,2627.43,-712.47,2412.42,2627.43,-0.0563455,0.673476,0.737059,69,121
-9.09495e-13,2437.35,2644.21,-714.117,2432.12,2648.99,-714.117,2432.12,2648.99,-0.0563175,0.673498,0.737041,69,121
-4.54747e-13,2452.3,2670.1,-715.782,2452.02,2670.77,-715.764,2451.81,2670.54,-0.0563265,0.673489,0.737048,69,121
-2.27374e-12,2736.35,3000,-740.311,2745.35,2991.78,-740.311,2745.35,2991.78,-0.0563142,0.673498,0.737041,69,121
-2.27374e-12,2766.25,3000,-741.448,2758.96,3006.66,-741.448,2758.96,3006.66,-0.0563139,0.673487,0.737051,69,121
-1.36424e-12,2781.2,3025.89,-743.095,2778.65,3028.22,-743.095,2778.65,3028.22,-0.0563271,0.673504,0.737035,69,121
-2.27374e-12,2796.15,3051.79,-744.743,2798.35,3049.78,-744.743,2798.35,3049.78,-0.056331,0.673506,0.737032,69,121
-1.36424e-12,2811.1,3077.68,-746.39,2818.05,3071.33,-746.39,2818.05,3071.33,-0.0563346,0.673511,0.737028,69,121
-1.36424e-12,2841,3077.68,-747.528,2831.66,3086.22,-747.528,2831.66,3086.22,-0.0563461,0.673512,0.737025,69,121
-4.54747e-13,5113.9,5592.42,-939.526,5121.19,5593.03,-939.221,5117.57,5589.06,-0.0567023,0.67322,0.737265,69,130
4.54747e-13,5128.85,5618.31,-940.719,5135.36,5608.54,-940.88,5137.27,5610.63,-0.0567174,0.673227,0.737257,69,130
4.54747e-13,5158.75,5618.31,-942.016,5150.75,5625.4,-942.025,5150.86,5625.52,-0.0567197,0.673232,0.737252,69,130
-4.54747e-13,5173.7,5644.21,-943.684,5170.55,5647.08,-943.684,5170.55,5647.08,-0.0567178,0.673239,0.737247,69,130
4.54747e-13,5188.65,5670.1,-945.343,5190.24,5668.64,-945.343,5190.24,5668.64,-0.0567275,0.673234,0.73725,69,130
-4.54747e-13,5502.6,6000,-970.996,5494.67,6002.02,-971.215,5497.27,6004.86,-0.0567712,0.673265,0.737218,69,130
4.54747e-13,5517.55,6025.89,-972.876,5516.97,6026.43,-972.876,5516.97,6026.43,-0.0567822,0.673276,0.737207,69,130
-4.54747e-13,5532.5,6051.79,-974.537,5536.66,6047.99,-974.537,5536.66,6047.99,-0.056769,0.673271,0.737213,69,130
4.54747e-13,5547.45,6077.68,-976.197,5556.35,6069.55,-976.197,5556.35,6069.55,-0.0567883,0.673264,0.737218,69,130
4.54747e-13,5577.35,6077.68,-977.344,5569.95,6084.44,-977.344,5569.95,6084.44,-0.056794,0.673259,0.737223,69,130
0,0,0,-321.07,-5.85967,2.09765,-321.07,-5.85968,2.09762,-0.0490925,0.336626,0.940358,70,52
0,14.95,25.8942,-322.516,4.05497,29.7943,-322.516,4.05498,29.7943,-0.0490858,0.336624,0.940359,70,52
0,0,51.7883,-323.467,10.5734,48.0031,-323.467,10.5734,48.0032,-0.0491126,0.336635,0.940354,70,52
0,14.95,77.6825,-324.623,18.4978,70.1385,-324.914,20.4886,75.6996,-0.0491122,0.336647,0.940349,70,52
4.54747e-13,149.5,407.582,-342.621,141.88,414.78,-342.414,140.461,410.818,-0.0491049,0.336645,0.940351,70,52
4.54747e-13,134.55,433.477,-343.365,146.98,429.026,-343.365,146.98,429.026,-0.0491071,0.336691,0.940334,70,52
4.54747e-13,149.5,459.371,-344.673,155.952,454.083,-344.811,156.897,456.722,-0.0490943,0.336711,0.940327,70,52
4.54747e-13,164.45,485.265,-346.257,166.815,484.418,-346.257,166.815,484.418,-0.0491018,0.336716,0.940325,70,52
4.54747e-13,1076.4,3000,-478.007,1070.35,3007.24,-477.772,1068.74,3002.74,-0.0490889,0.33682,0.940288,70,52
9.09495e-13,1091.35,3025.89,-479.217,1078.66,3030.44,-479.217,1078.66,3030.44,-0.0490552,0.336823,0.940289,70,52
0,1076.4,3051.79,-480.147,1085.05,3048.26,-480.167,1085.18,3048.64,-0.0490279,0.336834,0.940287,70,52
4.54747e-13,1091.35,3077.68,-481.611,1095.1,3076.34,-481.611,1095.1,3076.34,-0.049029,0.336833,0.940287,70,52
0,2138.35,6000,-633.85,2141,5996.09,-633.987,2141.94,5998.72,-0.049359,0.336576,0.940362,70,59
9.09495e-13,2153.3,6025.89,-635.669,2153.4,6030.75,-635.442,2151.85,6026.41,-0.0493811,0.336573,0.940362,70,59
9.09495e-13,2168.25,6051.79,-636.896,2161.77,6054.11,-636.896,2161.77,6054.11,-0.049374,0.336583,0.940358,70,59
1.81899e-12,2183.2,6077.68,-638.35,2171.68,6081.81,-638.35,2171.68,6081.81,-0.0493801,0.336604,0.940351,70,59
0,2287.85,6407.58,-655.453,2288.24,6407.44,-655.453,2288.24,6407.44,-0.0493796,0.336586,0.940357,70,59
9.09495e-13,2302.8,6433.48,-656.907,2298.15,6435.14,-656.907,2298.15,6435.14,-0.049374,0.336579,0.94036,70,59
0,2317.75,6459.37,-658.384,2308.22,6463.28,-658.361,2308.06,6462.84,-0.0493394,0.33657,0.940365,70,59
9.09495e-13,2302.8,6485.26,-659.209,2313.85,6479.01,-659.316,2314.58,6481.05,-0.0493238,0.336604,0.940354,70,59
0,0,0,1712.96,-6.78865,2.5023,1714.05,-4.4532,4.71028,0.322578,0.687813,0.650274,71,3
0,0,0,-2138.63,0.128902,-1.98836,-2138.87,1.06058,-0.977955,-0.169082,0.668128,0.72458,72,185
-6.34224e-15,14.95,25.8942,-2143.48,19.2519,18.7534,-2143.88,20.8345,20.4704,-0.169166,0.667968,0.724708,72,185
-6.34224e-15,44.85,25.8942,-2147.35,34.5681,35.3708,-2147.35,34.5681,35.3708,-0.169159,0.667957,0.724719,72,185
-1.26845e-14,29.9,51.7883,-2148.88,40.6057,41.9214,-2148.88,40.6057,41.9214,-0.16925,0.667938,0.724716,72,185
-1.26845e-14,59.8,51.7883,-2152.36,54.3382,56.8219,-2152.36,54.3382,56.822,-0.169258,0.66792,0.72473,72,185
-1.90267e-14,74.75,77.6825,-2157.37,74.1085,78.2737,-2157.37,74.1085,78.2737,-0.169261,0.667928,0.724722,72,185
-3.52965e-13,2766.25,3000,-2839.33,2764.82,2997.59,-2839.8,2766.68,2999.6,-0.169549,0.667917,0.724666,72,187
-3.59307e-13,2781.2,3025.89,-2843.8,2782.45,3016.71,-2844.82,2786.45,3021.05,-0.169554,0.667922,0.72466,72,187
-3.65649e-13,2796.15,3051.79,-2849.84,2806.22,3042.51,-2849.84,2806.22,3042.51,-0.169555,0.667858,0.724719,72,187
-3.65649e-13,2826.05,3051.79,-2853.32,2819.95,3057.41,-2853.32,2819.95,3057.41,-0.169531,0.667856,0.724726,72,187
-3.71991e-13,2841,3077.68,-2858.34,2839.72,3078.86,-2858.34,2839.72,3078.86,-0.169522,0.667852,0.724732,72,187
-4.52794e-13,3125.05,3407.58,-2933.19,3134.56,3398.81,-2933.19,3134.56,3398.81,-0.169577,0.667855,0.724716,72,187
-4.52794e-13,3154.95,3407.58,-2937.65,3152.11,3417.85,-2936.68,3148.3,3413.71,-0.169568,0.667871,0.724704,72,187
-4.59136e-13,3169.9,3433.48,-2941.7,3168.07,3435.17,-2941.7,3168.07,3435.17,-0.169561,0.667851,0.724723,72,187
-4.65478e-13,3184.85,3459.37,-2945.88,3184.54,3453.04,-2946.72,3187.84,3456.62,-0.16957,0.667848,0.724725,72,187
-4.7182e-13,3199.8,3485.26,-2951.74,3207.6,3478.07,-2951.74,3207.6,3478.07,-0.169567,0.667848,0.724725,72,187
-4.7182e-13,3229.7,3485.26,-2955.22,3221.34,3492.97,-2955.22,3221.34,3492.97,-0.169559,0.667841,0.724733,72,187
0,0,0,231.355,-0.887498,1.01398,231.345,-1.07905,0.731378,0.030772,0.560799,0.82738,74,85
2.2557e-15,14.95,25.8942,232.183,14.2104,23.2892,232.263,15.6531,25.4176,0.0307599,0.560789,0.827387,74,85
4.51139e-15,29.9,51.7883,233.216,33.0345,51.0625,233.18,32.3849,50.1041,0.0307496,0.560778,0.827395,74,85
6.76709e-15,44.85,77.6825,234.206,51.1,77.7161,234.098,49.1169,74.7904,0.0307506,0.560799,0.82738,74,85
3.34368e-14,269.1,407.582,246.37,272.92,404.993,246.37,272.92,404.993,0.0307405,0.560778,0.827395,74,85
3.56925e-14,284.05,433.477,247.287,289.652,429.68,247.287,289.652,429.68,0.0307437,0.560786,0.827389,74,85
3.79482e-14,299,459.371,248.204,306.384,454.366,248.204,306.384,454.366,0.0307691,0.560778,0.827394,74,85
4.02039e-14,313.95,485.265,249.181,324.19,480.64,249.122,323.115,479.054,0.0307625,0.560754,0.827411,74,85
3.83731e-14,343.85,485.265,249.639,332.526,492.939,249.639,332.526,492.939,0.0307491,0.56075,0.827414,74,85
3.71056e-13,2018.75,3000,342.729,2027.45,2994.11,342.729,2027.45,2994.11,0.0311224,0.560616,0.827491,74,86
3.69225e-13,2048.65,3000,343.251,2036.86,3007.99,343.251,2036.86,3007.99,0.0310905,0.560654,0.827466,74,86
3.73311e-13,2033.7,3025.89,343.657,2044.18,3018.79,343.657,2044.18,3018.79,0.0311203,0.560662,0.82746,74,86
3.71481e-13,2063.6,3025.89,344.179,2053.59,3032.68,344.179,2053.59,3032.68,0.0311067,0.560677,0.82745,74,86
3.73736e-13,2078.55,3051.79,345.109,2070.31,3057.37,345.109,2070.31,3057.37,0.0311919,0.560612,0.827491,74,86
3.75992e-13,2093.5,3077.68,346.102,2088.16,3083.71,346.039,2087.04,3082.06,0.0311895,0.560598,0.827501,74,86
4.02662e-13,2317.75,3407.58,358.486,2310.77,3412.31,358.486,2310.77,3412.31,0.031195,0.560605,0.827496,74,86
4.04917e-13,2332.7,3433.48,359.366,2326.59,3435.66,359.417,2327.5,3437,0.0311918,0.560604,0.827496,74,86
4.07173e-13,2347.65,3459.37,360.175,2341.12,3457.11,360.347,2344.23,3461.69,0.0311863,0.560602,0.827498,74,86
4.09429e-13,2362.6,3485.26,361.278,2360.95,3486.38,361.278,2360.95,3486.38,0.0311868,0.560613,0.82749,74,86
7.40281e-13,4067.4,6000,456.062,4063.24,5999.72,456.143,4064.68,6001.84,0.0316562,0.560731,0.827393,74,95
7.42536e-13,4082.35,6025.89,457.312,4085.39,6032.4,457.087,4081.41,6026.53,0.0316435,0.560717,0.827403,74,95
7.44792e-13,4097.3,6051.79,458.197,4101.07,6055.55,458.032,4098.14,6051.22,0.031658,0.560702,0.827412,74,95
7.47048e-13,4112.25,6077.68,458.977,4114.87,6075.91,458.977,4114.87,6075.91,0.0316807,0.560703,0.827411,74,95
7.73717e-13,4336.5,6407.58,471.624,4338.65,6406.13,471.624,4338.65,6406.13,0.0317058,0.560699,0.827412,74,95
7.75973e-13,4351.45,6433.48,472.589,4355.72,6431.32,472.57,4355.38,6430.82,0.0317002,0.560697,0.827414,74,95
7.78229e-13,4366.4,6459.37,473.516,4372.11,6455.5,473.516,4372.11,6455.5,0.0317052,0.560686,0.827421,74,95
7.80485e-13,4381.35,6485.26,474.461,4388.84,6480.19,474.461,4388.84,6480.19,0.0316765,0.560674,0.82743,74,95
0,0,0,-971.315,0.355955,-0.263451,-971.315,0.355955,-0.263451,-0.125042,0.590237,0.797486,75,149
0,14.95,25.8942,-975.059,18.0294,23.6149,-975.059,18.0294,23.6149,-0.125029,0.590262,0.79747,75,149
0,29.9,51.7883,-978.802,35.703,47.4933,-978.802,35.703,47.4933,-0.12502,0.590245,0.797484,75,149
0,44.85,77.6825,-982.546,53.3764,71.3716,-982.546,53.3764,71.3716,-0.125017,0.590256,0.797477,75,149
0,74.75,77.6825,-984.787,63.959,85.6695,-984.787,63.959,85.6695,-0.12504,0.590252,0.797476,75,149
-4.54747e-13,299,407.582,-1035.02,301.089,406.036,-1035.02,301.089,406.036,-0.125054,0.59027,0.79746,75,149
-4.54747e-13,313.95,433.477,-1038.26,316.382,426.696,-1038.76,318.763,429.914,-0.125053,0.590281,0.797452,75,149
-4.54747e-13,328.9,459.371,-1042.51,336.438,453.791,-1042.51,336.438,453.791,-0.125016,0.590287,0.797454,75,149
-4.54747e-13,343.85,485.265,-1046.63,355.898,480.082,-1046.25,354.112,477.669,-0.125019,0.590276,0.797461,75,149
-4.54747e-13,373.75,485.265,-1048.41,364.32,491.46,-1048.49,364.695,491.967,-0.125009,0.590258,0.797476,75,149
-9.09495e-13,2228.05,3000,-1442.29,2223.2,3003.59,-1442.29,2223.2,3003.59,-0.124856,0.590144,0.797585,75,151
-1.36424e-12,2243,3025.89,-1446.03,2240.87,3027.47,-1446.03,2240.87,3027.47,-0.124848,0.590139,0.79759,75,151
-4.54747e-13,2257.95,3051.79,-1449.76,2258.54,3051.35,-1449.76,2258.54,3051.35,-0.124832,0.590138,0.797593,75,151
-9.09495e-13,2272.9,3077.68,-1453.54,2276.41,3075.51,-1453.5,2276.21,3075.24,-0.124812,0.590145,0.797591,75,151
4.54747e-13,2527.05,3407.58,-1506.1,2524.94,3411.39,-1505.87,2523.87,3409.94,-0.124811,0.590148,0.797589,75,151
-4.54747e-13,2542,3433.48,-1509.61,2541.54,3433.82,-1509.61,2541.54,3433.82,-0.124825,0.590143,0.79759,75,151
4.54747e-13,2556.95,3459.37,-1513.35,2559.21,3457.7,-1513.35,2559.21,3457.7,-0.124814,0.590117,0.797611,75,151
-4.54747e-13,2571.9,3485.26,-1517.09,2576.87,3481.58,-1517.09,2576.87,3481.58,-0.12482,0.590126,0.797604,75,151
-4.54747e-13,4426.2,6000,-1910.03,4435.39,5994.62,-1909.89,4434.71,5993.71,-0.124688,0.589807,0.79786,75,157
-4.54747e-13,4456.1,6000,-1912.34,4446.32,6009.4,-1912.13,4445.28,6008,-0.124672,0.589801,0.797867,75,157
-1.36424e-12,4441.15,6025.89,-1913.66,4452.54,6017.82,-1913.63,4452.37,6017.6,-0.124663,0.58981,0.797861,75,157
-1.36424e-12,4471.05,6025.89,-1915.86,4462.94,6031.89,-1915.86,4462.94,6031.89,-0.124666,0.589829,0.797848,75,157
-4.54747e-13,4486,6051.79,-1919.56,4480.45,6055.57,-1919.59,4480.6,6055.78,-0.124666,0.589834,0.797844,75,157
-1.36424e-12,4500.95,6077.68,-1923.32,4498.26,6079.67,-1923.32,4498.26,6079.67,-0.12466,0.58982,0.797855,75,157
1.36424e-12,4725.2,6407.58,-1973.75,4736.85,6402.41,-1973.4,4735.21,6400.18,-0.124659,0.589821,0.797854,75,157
1.36424e-12,4755.1,6407.58,-1975.63,4745.78,6414.48,-1975.63,4745.78,6414.48,-0.124613,0.589822,0.79786,75,157
4.54747e-13,4770.05,6433.48,-1978.66,4760.12,6433.88,-1979.36,4763.44,6438.37,-0.124597,0.589835,0.797853,75,157
1.36424e-12,4785,6459.37,-1983.09,4781.1,6462.26,-1983.09,4781.1,6462.26,-0.124595,0.589809,0.797873,75,157
4.54747e-13,4799.95,6485.26,-1986.15,4795.56,6481.82,-1986.82,4798.76,6486.15,-0.124588,0.589832,0.797857,75,157
0,0,0,-2997.71,-8.06758,1.39618,-2998.35,-6.47093,3.98735,-0.205256,0.513428,0.833224,76,110
0,0,0,-1266.51,7.08853,-4.65853,-1266.51,7.08852,-4.65853,-0.168548,0.54135,0.82373,77,148
0,14.95,25.8942,-1271.29,22.446,18.7096,-1271.61,23.4824,20.2866,-0.168573,0.541354,0.823722,77,148
0,29.9,51.7883,-1276.72,39.8765,45.2318,-1276.72,39.8765,45.2318,-0.168621,0.541345,0.823719,77,148
0,59.8,51.7883,-1279.53,48.8953,58.9549,-1279.53,48.8953,58.9549,-0.168623,0.541351,0.823714,77,148
0,44.85,77.6825,-1281.82,56.2705,70.1771,-1281.82,56.2705,70.1771,-0.168625,0.541334,0.823725,77,148
0,74.75,77.6825,-1284.63,65.2897,83.9003,-1284.63,65.2897,83.9003,-0.168664,0.541372,0.823692,77,148
-4.54747e-13,269.1,407.582,-1349.84,274.547,402.298,-1350.08,275.329,403.489,-0.168694,0.541354,0.823698,77,148
0,284.05,433.477,-1355.19,291.724,428.433,-1355.19,291.724,428.433,-0.168701,0.541355,0.823696,77,148
-4.54747e-13,299,459.371,-1360.3,308.118,453.378,-1360.3,308.118,453.378,-0.168691,0.541359,0.823695,77,148
-4.54747e-13,328.9,459.371,-1363.11,317.137,467.101,-1363.11,317.137,467.101,-0.168713,0.541321,0.823716,77,148
-4.54747e-13,313.95,485.265,-1365.41,324.512,478.324,-1365.41,324.512,478.324,-0.168718,0.541309,0.823723,77,148
-4.54747e-13,343.85,485.265,-1368.22,333.53,492.047,-1368.22,333.53,492.047,-0.168706,0.541299,0.823731,77,148
4.54747e-13,1988.85,3000,-1882.03,1982.37,3004.25,-1882.03,1982.37,3004.25,-0.168598,0.5409,0.824016,77,150
9.09495e-13,2003.8,3025.89,-1887.14,1998.75,3029.21,-1887.14,1998.75,3029.21,-0.168635,0.540903,0.824006,77,150
0,2018.75,3051.79,-1891.72,2013.46,3051.61,-1892.25,2015.13,3054.16,-0.168629,0.540896,0.824012,77,150
4.54747e-13,2033.7,3077.68,-1897.35,2031.51,3079.12,-1897.35,2031.51,3079.12,-0.168623,0.540902,0.824009,77,150
-9.09495e-13,2257.95,3407.58,-1965.39,2249.77,3411.6,-1965.58,2250.39,3412.55,-0.168612,0.540914,0.824004,77,150
-9.09495e-13,2272.9,3433.48,-1970.68,2266.77,3437.5,-1970.68,2266.77,3437.5,-0.168538,0.540876,0.824044,77,150
-9.09495e-13,2287.85,3459.37,-1975.79,2283.15,3462.46,-1975.79,2283.15,3462.46,-0.168518,0.540866,0.824054,77,150
0,2302.8,3485.26,-1980.89,2299.53,3487.41,-1980.89,2299.53,3487.41,-0.168487,0.540867,0.82406,77,150
0,3947.8,6000,-2494.54,3948.21,5999.73,-2494.54,3948.21,5999.73,-0.168409,0.541095,0.823926,77,152
9.09495e-13,3962.75,6025.89,-2499.64,3964.6,6024.68,-2499.64,3964.6,6024.68,-0.168439,0.541136,0.823893,77,152
9.09495e-13,3977.7,6051.79,-2503.97,3978.51,6045.86,-2504.75,3980.99,6049.63,-0.168434,0.541152,0.823884,77,152
9.09495e-13,3992.65,6077.68,-2509.85,3997.37,6074.58,-2509.85,3997.37,6074.58,-0.168411,0.541157,0.823885,77,152
0,4216.9,6407.58,-2578.68,4218.54,6411.31,-2577.99,4216.34,6407.95,-0.16841,0.541124,0.823907,77,152
9.09495e-13,4231.85,6433.48,-2584.23,4236.37,6438.46,-2583.09,4232.72,6432.9,-0.168413,0.541113,0.823914,77,152
0,4246.8,6459.37,-2588.19,4249.11,6457.85,-2588.19,4249.11,6457.85,-0.16842,0.541138,0.823896,77,152
9.09495e-13,4261.75,6485.26,-2594.29,4268.7,6487.68,-2593.29,4265.5,6482.8,-0.168405,0.541163,0.823883,77,152
0,0,0,-596.728,4.25297,-6.66235,-596.8,5.11144,-5.92129,-0.06307,0.755468,0.652143,78,40
-1.83085e-15,29.9,0,-598.23,22.2444,8.86846,-598.23,22.2444,8.86844,-0.0630677,0.755463,0.652149,78,40
-2.74627e-15,44.85,25.8942,-599.642,39.1593,23.4698,-600.014,43.6194,27.3198,-0.0630701,0.755476,0.652134,78,40
-3.66169e-15,59.8,51.7883,-601.799,64.9944,45.7705,-601.799,64.9944,45.7705,-0.0630764,0.75549,0.652117,78,40
-5.49254e-15,89.7,51.7883,-603.198,81.7519,60.235,-603.229,82.1285,60.5601,-0.0630588,0.755492,0.652116,78,40
-6.40796e-15,104.65,77.6825,-605.013,103.504,79.0105,-605.013,103.504,79.0105,-0.063049,0.755489,0.652121,78,40
-2.92936e-14,478.4,407.582,-636.121,476.276,400.776,-636.503,480.86,404.733,-0.0630442,0.755481,0.65213,78,40
4.21095e-14,3469.4,3000,-887.647,3477.41,2990.72,-887.647,3477.41,2990.72,-0.0633927,0.755318,0.652285,78,44
4.02786e-14,3499.3,3000,-889.084,3494.54,3005.51,-889.084,3494.54,3005.51,-0.0633944,0.75532,0.652283,78,44
3.93632e-14,3514.25,3025.89,-890.878,3515.91,3023.97,-890.878,3515.91,3023.97,-0.0633885,0.755322,0.652281,78,44
3.84478e-14,3529.2,3051.79,-892.883,3539.8,3044.6,-892.672,3537.29,3042.42,-0.063389,0.755328,0.652274,78,44
3.66169e-14,3559.1,3051.79,-894.05,3553.72,3056.61,-894.109,3554.41,3057.21,-0.0633716,0.755325,0.652279,78,44
3.57015e-14,3574.05,3077.68,-895.902,3575.79,3075.67,-895.902,3575.79,3075.67,-0.0633853,0.755336,0.652266,78,44
